[22:54:15] 28800 frames at 1920x1080
[22:54:15] tile 224px (resized to 224 for the model), stride 112, 153 tiles/frame
[01:13:14]   23100/28800 frames, 2.8 fps, ~34.3 min left
[01:13:50]   23200/28800 frames, 2.8 fps, ~33.7 min left
[01:13:53] 023209.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:54] 023210.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:54] 023211.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:55] 023212.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:55] 023213.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:55] 023214.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:56] 023215.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:56] 023216.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:57] 023217.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:57] 023218.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:57] 023219.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:58] 023220.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:58] 023221.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:59] 023222.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:59] 023223.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:13:59] 023224.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:14:00] 023225.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:14:00] 023226.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:14:00] 023227.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:14:01] 023228.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:14:01] 023229.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:14:02] 023230.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:14:02] 023231.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:14:02] 023232.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:14:03] 023233.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:14:27]   23300/28800 frames, 2.8 fps, ~33.1 min left
[01:15:02]   23400/28800 frames, 2.8 fps, ~32.5 min left
[01:15:38]   23500/28800 frames, 2.8 fps, ~31.9 min left
[01:16:14]   23600/28800 frames, 2.8 fps, ~31.3 min left
[01:16:38] 023664.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:16:38] 023665.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:16:38] 023666.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:16:39] 023667.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:16:39] 023668.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:16:40] 023669.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:16:40] 023670.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:16:40] 023671.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:16:41] 023672.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:16:41] 023673.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:16:41] 023674.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:16:42] 023675.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.999)
[01:16:42] 023676.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:16:43] 023677.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:16:43] 023678.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:16:43] 023679.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:16:44] 023680.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:16:44] 023681.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:16:45] 023682.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:16:45] 023683.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:16:51]   23700/28800 frames, 2.8 fps, ~30.7 min left
[01:17:27]   23800/28800 frames, 2.8 fps, ~30.1 min left
[01:17:46] 023852.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:46] 023853.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:47] 023854.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:47] 023855.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:47] 023856.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:48] 023857.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:48] 023858.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:49] 023859.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:49] 023860.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:49] 023861.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:17:50] 023863.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:17:50] 023864.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:17:51] 023865.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:17:51] 023866.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:17:52] 023867.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:17:52] 023868.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:17:52] 023869.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:17:53] 023870.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:17:53] 023871.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:18:03]   23900/28800 frames, 2.8 fps, ~29.5 min left
[01:18:39]   24000/28800 frames, 2.8 fps, ~28.9 min left
[01:18:44] 024012.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:44] 024013.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:45] 024014.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:45] 024015.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:45] 024016.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:46] 024017.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:46] 024018.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:47] 024019.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:47] 024020.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:47] 024021.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:18:48] 024022.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.998)
[01:18:48] 024023.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.979)
[01:18:49] 024024.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.966)
[01:19:15]   24100/28800 frames, 2.8 fps, ~28.3 min left
[01:19:51]   24200/28800 frames, 2.8 fps, ~27.7 min left
[01:20:27]   24300/28800 frames, 2.8 fps, ~27.1 min left
[01:21:03]   24400/28800 frames, 2.8 fps, ~26.5 min left
[01:21:39]   24500/28800 frames, 2.8 fps, ~25.9 min left
[01:22:15]   24600/28800 frames, 2.8 fps, ~25.3 min left
[01:22:50]   24700/28800 frames, 2.8 fps, ~24.7 min left
[01:23:26]   24800/28800 frames, 2.8 fps, ~24.1 min left
[01:24:02]   24900/28800 frames, 2.8 fps, ~23.5 min left
[01:24:38]   25000/28800 frames, 2.8 fps, ~22.9 min left
[01:25:14]   25100/28800 frames, 2.8 fps, ~22.3 min left
[01:25:49]   25200/28800 frames, 2.8 fps, ~21.7 min left
[01:26:25]   25300/28800 frames, 2.8 fps, ~21.1 min left
[01:27:01]   25400/28800 frames, 2.8 fps, ~20.4 min left
[01:27:37]   25500/28800 frames, 2.8 fps, ~19.8 min left
[01:28:13]   25600/28800 frames, 2.8 fps, ~19.2 min left
[01:28:49]   25700/28800 frames, 2.8 fps, ~18.6 min left
[01:29:25]   25800/28800 frames, 2.8 fps, ~18.0 min left
[01:29:38] 025834.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.983)
[01:29:38] 025835.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.999)
[01:29:38] 025836.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:39] 025837.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:39] 025838.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:40] 025839.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:40] 025840.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:40] 025841.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:41] 025842.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:41] 025843.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:42] 025844.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:42] 025845.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:42] 025846.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:43] 025847.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:43] 025848.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:44] 025849.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:29:44] 025850.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:29:44] 025851.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:29:45] 025852.jpg tile=(784,448) offset=(-64, 20) repair-heal (ante-frontier) (0.915)
[01:29:45] 025853.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:29:46] 025854.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:29:46] 025855.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:29:46] 025856.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:29:47] 025857.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:29:47] 025858.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:29:48] 025859.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:29:48] 025860.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:29:48] 025861.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:30:02]   25900/28800 frames, 2.8 fps, ~17.4 min left
[01:30:38]   26000/28800 frames, 2.8 fps, ~16.8 min left
[01:31:14]   26100/28800 frames, 2.8 fps, ~16.2 min left
[01:31:50]   26200/28800 frames, 2.8 fps, ~15.6 min left
[01:32:26]   26300/28800 frames, 2.8 fps, ~15.0 min left
[01:33:01]   26400/28800 frames, 2.8 fps, ~14.4 min left
[01:33:37]   26500/28800 frames, 2.8 fps, ~13.8 min left
[01:34:13]   26600/28800 frames, 2.8 fps, ~13.2 min left
[01:34:49]   26700/28800 frames, 2.8 fps, ~12.6 min left
[01:35:25]   26800/28800 frames, 2.8 fps, ~12.0 min left
[01:36:01]   26900/28800 frames, 2.8 fps, ~11.4 min left
[01:36:36]   27000/28800 frames, 2.8 fps, ~10.8 min left
[01:37:12]   27100/28800 frames, 2.8 fps, ~10.2 min left
[01:37:48]   27200/28800 frames, 2.8 fps, ~9.6 min left
[01:38:24]   27300/28800 frames, 2.8 fps, ~9.0 min left
[01:39:00]   27400/28800 frames, 2.8 fps, ~8.4 min left
[01:39:36]   27500/28800 frames, 2.8 fps, ~7.8 min left
[01:40:12]   27600/28800 frames, 2.8 fps, ~7.2 min left
[01:40:47]   27700/28800 frames, 2.8 fps, ~6.6 min left
[01:41:23]   27800/28800 frames, 2.8 fps, ~6.0 min left
[01:41:59]   27900/28800 frames, 2.8 fps, ~5.4 min left
[01:42:35]   28000/28800 frames, 2.8 fps, ~4.8 min left
[01:43:11]   28100/28800 frames, 2.8 fps, ~4.2 min left
[01:43:47]   28200/28800 frames, 2.8 fps, ~3.6 min left
[01:44:23]   28300/28800 frames, 2.8 fps, ~3.0 min left
[01:44:59]   28400/28800 frames, 2.8 fps, ~2.4 min left
[01:45:34]   28500/28800 frames, 2.8 fps, ~1.8 min left
[01:46:10]   28600/28800 frames, 2.8 fps, ~1.2 min left
[01:46:46]   28700/28800 frames, 2.8 fps, ~0.6 min left
[01:47:22]   28800/28800 frames, 2.8 fps, ~0.0 min left
[01:47:22] 
[01:47:22] scanned 28800 frames, 847 had a detection
[01:47:22] hit positions (tile origin -> frames / checks / multi-frame checks):
[01:47:24]   (896, 448)  x428 frames / 36 runs / 21 check-like  offset=(48, 20)  CENTRE  [9 run(s) dropped as static UI: no needle motion]
[01:47:25]   (784, 448)  x367 frames / 29 runs / 10 check-like  offset=(-64, 20)  CENTRE  [16 run(s) dropped as static UI: no needle motion]
[01:47:25]   (896, 336)  x40 frames / 13 runs / 0 check-like  offset=(48, -92)  CENTRE  [10 run(s) dropped as static UI: no needle motion]
[01:47:25]   (784, 336)  x8 frames / 8 runs / 0 check-like  offset=(-64, -92)  CENTRE
[01:47:25]   (0, 448)  x5 frames / 5 runs / 0 check-like  offset=(-848, 20)  OFF-CENTRE
[01:47:25] 
[01:47:25] => no multi-frame detection landed outside the production centre crop.
[01:47:25]    (5 single-frame off-centre blips ignored as probable false positives — inspect the annotated PNGs if you want to confirm)
[01:47:25] annotated frames in frames/session_20260812_193737/hits/ (originals in frames/session_20260812_193737/ are untouched)
